Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	0.000	0.00062	0.000	0.03904	
0.00500	0.000	0.00061	0.000	0.03907	
0.01000	0.000	0.00060	0.000	0.03908	
0.01500	0.000	0.00061	0.000	0.03907	
0.02000	0.000	0.00062	0.000	0.03909	
0.02500	0.000	0.00060	0.000	0.03908	
0.03000	0.000	0.00060	0.000	0.03907	
0.03500	0.000	0.00062	0.000	0.03908	
0.04000	0.000	0.00061	0.000	0.03909	
0.04500	0.000	0.00060	0.000	0.03907	
0.05000	0.000	0.00062	0.000	0.03908	
0.05500	0.000	0.00061	0.000	0.03910	
0.06000	0.000	0.00059	0.000	0.03907	
0.06500	0.000	0.00061	0.000	0.03904	
0.07000	0.000	0.00061	0.000	0.03908	
0.07500	0.000	0.00059	0.000	0.03909	
0.08000	0.000	0.00060	0.000	0.03906	
0.08500	0.000	0.00062	0.000	0.03906	
0.09000	0.000	0.00060	0.000	0.03910	
0.09500	0.000	0.00060	0.000	0.03908	
0.1000	0.000	0.00062	0.000	0.03907	
0.1050	0.000	0.00062	0.000	0.03911	
0.1100	0.000	0.00060	0.000	0.03909	
0.1150	0.000	0.00062	0.000	0.03907	
0.1200	0.000	0.00063	0.000	0.03908	
0.1250	0.000	0.00060	0.000	0.03906	
0.1300	0.000	0.00061	0.000	0.03904	
0.1350	0.000	0.00063	0.000	0.03907	
0.1400	0.000	0.00061	0.000	0.03907	
0.1450	0.000	0.00060	0.000	0.03904	
0.1500	0.000	0.00062	0.000	0.03905	
0.1550	0.000	0.00062	0.000	0.03909	
0.1600	0.000	0.00060	0.000	0.03909	
0.1650	0.000	0.00061	0.000	0.03908	
0.1700	0.000	0.00062	0.000	0.03910	
0.1750	0.000	0.00060	0.000	0.03912	
0.1800	0.000	0.00061	0.000	0.03909	
0.1850	0.000	0.00062	0.000	0.03909	
0.1900	0.000	0.00061	0.000	0.03912	
0.1950	0.000	0.00060	0.000	0.03909	
0.2000	0.000	0.00062	0.000	0.03906	
0.2050	0.000	0.00061	0.000	0.03908	
0.2100	0.000	0.00059	0.000	0.03906	
0.2150	0.000	0.00061	0.000	0.03905	
0.2200	0.000	0.00061	0.000	0.03909	
0.2250	0.000	0.00059	0.000	0.03910	
0.2300	0.000	0.00060	0.000	0.03907	
0.2350	0.000	0.00062	0.000	0.03909	
0.2400	0.000	0.00060	0.000	0.03911	
0.2450	0.000	0.00059	0.000	0.03909	
0.2500	0.000	0.00061	0.000	0.03906	
0.2550	0.000	0.00061	0.000	0.03911	
0.2600	0.000	0.00059	0.000	0.03910	
0.2650	0.000	0.00061	0.000	0.03907	
0.2700	0.000	0.00061	0.000	0.03908	
0.2750	0.000	0.00059	0.000	0.03909	
0.2800	0.000	0.00060	0.000	0.03905	
0.2850	0.000	0.00062	0.000	0.03905	
0.2900	0.000	0.00060	0.000	0.03910	
0.2950	0.000	0.00059	0.000	0.03910	
0.3000	0.000	0.00061	0.000	0.03908	
0.3050	0.000	0.00061	0.000	0.03912	
0.3100	0.000	0.00059	0.000	0.03910	
0.3150	0.000	0.00060	0.000	0.03906	
0.3200	0.000	0.00061	0.000	0.03909	
0.3250	0.000	0.00059	0.000	0.03910	
0.3300	0.000	0.00059	0.000	0.03909	
0.3350	0.000	0.00061	0.000	0.03908	
0.3400	0.000	0.00060	0.000	0.03909	
0.3450	0.000	0.00059	0.000	0.03906	
0.3500	0.000	0.00061	0.000	0.03906	
0.3550	0.000	0.00061	0.000	0.03910	
0.3600	0.000	0.00059	0.000	0.03912	
0.3650	0.000	0.00061	0.000	0.03911	
0.3700	0.000	0.00062	0.000	0.03911	
0.3750	0.000	0.00060	0.000	0.03910	
0.3800	0.000	0.00060	0.000	0.03907	
0.3850	0.000	0.00062	0.000	0.03907	
0.3900	0.000	0.00060	0.000	0.03910	
0.3950	0.000	0.00060	0.000	0.03908	
0.4000	0.000	0.00062	0.000	0.03907	
0.4050	0.000	0.00061	0.000	0.03907	
0.4100	0.000	0.00059	0.000	0.03905	
0.4150	0.000	0.00061	0.000	0.03905	
0.4200	0.000	0.00062	0.000	0.03908	
0.4250	0.000	0.00060	0.000	0.03910	
0.4300	0.000	0.00060	0.000	0.03909	
0.4350	0.000	0.00062	0.000	0.03910	
0.4400	0.000	0.00061	0.000	0.03912	
0.4450	0.000	0.00060	0.000	0.03907	
0.4500	0.000	0.00062	0.000	0.03904	
0.4550	0.000	0.00062	0.000	0.03907	
0.4600	0.000	0.00060	0.000	0.03905	
0.4650	0.000	0.00062	0.000	0.03903	
0.4700	0.000	0.00064	0.000	0.03908	
0.4750	0.000	0.00062	0.000	0.03907	
0.4800	0.000	0.00062	0.000	0.03905	
0.4850	0.000	0.00064	0.000	0.03908	
0.4900	0.000	0.00063	0.000	0.03911	
0.4950	0.000	0.00062	0.000	0.03909	
0.5000	0.000	0.00064	0.000	0.03907	
0.5050	0.000	0.00064	0.000	0.03911	
0.5100	0.000	0.00062	0.000	0.03908	
0.5150	0.000	0.00063	0.000	0.03906	
0.5200	0.000	0.00064	0.000	0.03911	
0.5250	0.000	0.00062	0.000	0.03912	
0.5300	0.000	0.00062	0.000	0.03906	
0.5350	0.000	0.00064	0.000	0.03906	
0.5400	0.000	0.00062	0.000	0.03908	
0.5450	0.000	0.00061	0.000	0.03905	
0.5500	0.000	0.00063	0.000	0.03906	
0.5550	0.000	0.00063	0.000	0.03908	
0.5600	0.000	0.00061	0.000	0.03906	
0.5650	0.000	0.00063	0.000	0.03906	
0.5700	0.000	0.00064	0.000	0.03911	
0.5750	0.000	0.00061	0.000	0.03911	
0.5800	0.000	0.00061	0.000	0.03908	
0.5850	0.000	0.00063	0.000	0.03910	
0.5900	0.000	0.00062	0.000	0.03911	
0.5950	0.000	0.00061	0.000	0.03907	
0.6000	0.000	0.00063	0.000	0.03908	
0.6050	0.000	0.00062	0.000	0.03909	
0.6100	0.000	0.00060	0.000	0.03905	
0.6150	0.000	0.00062	0.000	0.03903	
0.6200	0.000	0.00063	0.000	0.03908	
0.6250	0.000	0.00061	0.000	0.03908	
0.6300	0.000	0.00061	0.000	0.03902	
0.6350	0.000	0.00064	0.000	0.03904	
0.6400	0.000	0.00062	0.000	0.03907	
0.6450	0.000	0.00061	0.000	0.03904	
0.6500	0.000	0.00063	0.000	0.03906	
0.6550	0.000	0.00063	0.000	0.03910	
0.6600	0.000	0.00061	0.000	0.03908	
0.6650	0.000	0.00063	0.000	0.03904	
0.6700	0.000	0.00064	0.000	0.03905	
0.6750	0.000	0.00061	0.000	0.03907	
0.6800	0.000	0.00061	0.000	0.03905	
0.6850	0.000	0.00063	0.000	0.03908	
0.6900	0.000	0.00061	0.000	0.03909	
0.6950	0.000	0.00060	0.000	0.03906	
0.7000	0.000	0.00063	0.000	0.03908	
0.7050	0.000	0.00062	0.000	0.03912	
0.7100	0.000	0.00061	0.000	0.03912	
0.7150	0.000	0.00062	0.000	0.03910	
0.7200	0.000	0.00063	0.000	0.03911	
0.7250	0.000	0.00061	0.000	0.03909	
0.7300	0.000	0.00061	0.000	0.03905	
0.7350	0.000	0.00063	0.000	0.03906	
0.7400	0.000	0.00061	0.000	0.03909	
0.7450	0.000	0.00060	0.000	0.03908	
0.7500	0.000	0.00062	0.000	0.03908	
0.7550	0.000	0.00062	0.000	0.03908	
0.7600	0.000	0.00060	0.000	0.03906	
0.7650	0.000	0.00061	0.000	0.03907	
0.7700	0.000	0.00062	0.000	0.03910	
0.7750	0.000	0.00060	0.000	0.03910	
0.7800	0.000	0.00060	0.000	0.03905	
0.7850	0.000	0.00062	0.000	0.03907	
0.7900	0.000	0.00061	0.000	0.03908	
0.7950	0.000	0.00060	0.000	0.03904	
0.8000	0.000	0.00062	0.000	0.03904	
0.8050	0.000	0.00062	0.000	0.03908	
0.8100	0.000	0.00060	0.000	0.03905	
0.8150	0.000	0.00061	0.000	0.03903	
0.8200	0.000	0.00062	0.000	0.03906	
0.8250	0.000	0.00059	0.000	0.03905	
0.8300	0.000	0.00060	0.000	0.03904	
0.8350	0.000	0.00062	0.000	0.03908	
0.8400	0.000	0.00060	0.000	0.03909	
0.8450	0.000	0.00059	0.000	0.03907	
0.8500	0.000	0.00061	0.000	0.03907	
0.8550	0.000	0.00061	0.000	0.03912	
0.8600	0.000	0.00059	0.000	0.03911	
0.8650	0.000	0.00060	0.000	0.03906	
0.8700	0.000	0.00062	0.000	0.03905	
0.8750	0.000	0.00060	0.000	0.03904	
0.8800	0.000	0.00060	0.000	0.03900	
0.8850	0.000	0.00062	0.000	0.03901	
0.8900	0.000	0.00061	0.000	0.03904	
0.8950	0.000	0.00060	0.000	0.03902	
0.9000	0.000	0.00062	0.000	0.03902	
0.9050	0.000	0.00062	0.000	0.03907	
0.9100	0.000	0.00060	0.000	0.03907	
0.9150	0.000	0.00061	0.000	0.03908	
0.9200	0.000	0.00063	0.000	0.03910	
